Tags	GO ID	GO Name	GO Category	FDR	P-Value	Nr Test	Nr Reference	Non Annot Test	Non Annot Reference
[]	GO:0004607	phosphatidylcholine-sterol O-acyltransferase activity	MOLECULAR_FUNCTION	1.0	0.9999999999839981	0	2	104	14528
[]	GO:0004609	phosphatidylserine decarboxylase activity	MOLECULAR_FUNCTION	1.0	0.9999999999764019	0	4	104	14526
[]	GO:0016768	spermine synthase activity	MOLECULAR_FUNCTION	1.0	0.9999999999952119	0	1	104	14529
[]	GO:0016769	transferase activity, transferring nitrogenous groups	MOLECULAR_FUNCTION	1.0	0.9999999999692203	0	30	104	14500
[]	GO:0004780	sulfate adenylyltransferase (ADP) activity	MOLECULAR_FUNCTION	1.0	1.0000000000036313	0	3	104	14527
[]	GO:0004782	sulfinoalanine decarboxylase activity	MOLECULAR_FUNCTION	1.0	0.9999999999764019	0	4	104	14526
[]	GO:0004781	sulfate adenylyltransferase (ATP) activity	MOLECULAR_FUNCTION	1.0	0.9999999999839981	0	2	104	14528
[]	GO:0002121	inter-male aggressive behavior	BIOLOGICAL_PROCESS	1.0	0.9999999999792213	0	11	104	14519
[]	GO:0004784	superoxide dismutase activity	MOLECULAR_FUNCTION	1.0	0.9999999999703407	0	5	104	14525
[]	GO:0002124	territorial aggressive behavior	BIOLOGICAL_PROCESS	1.0	0.9999999999420852	0	9	104	14521
[]	GO:0002114	interleukin-33 receptor activity	MOLECULAR_FUNCTION	1.0	0.9999999999839981	0	2	104	14528
[]	GO:0004777	succinate-semialdehyde dehydrogenase (NAD+) activity	MOLECULAR_FUNCTION	1.0	0.9999999999952119	0	1	104	14529
[]	GO:0004776	succinate-CoA ligase (GDP-forming) activity	MOLECULAR_FUNCTION	1.0	1.0000000000036313	0	3	104	14527
[]	GO:0002116	semaphorin receptor complex	CELLULAR_COMPONENT	1.0	0.9999999999737699	0	17	104	14513
[]	GO:0004779	sulfate adenylyltransferase activity	MOLECULAR_FUNCTION	1.0	0.9999999999703407	0	5	104	14525
[]	GO:0004778	succinyl-CoA hydrolase activity	MOLECULAR_FUNCTION	1.0	0.9999999999703407	0	5	104	14525
[]	GO:0002119	nematode larval development	BIOLOGICAL_PROCESS	1.0	0.3487640699254653	2	171	102	14359
[]	GO:0016774	phosphotransferase activity, carboxyl group as acceptor	MOLECULAR_FUNCTION	1.0	0.9999999999764019	0	4	104	14526
[]	GO:0016775	phosphotransferase activity, nitrogenous group as acceptor	MOLECULAR_FUNCTION	1.0	0.9999999999792213	0	11	104	14519
[]	GO:0016776	phosphotransferase activity, phosphate group as acceptor	MOLECULAR_FUNCTION	1.0	0.40662799307957886	1	72	103	14458
[]	GO:0016755	transferase activity, transferring amino-acyl groups	MOLECULAR_FUNCTION	1.0	0.9999999999942646	0	18	104	14512
[]	GO:0016756	glutathione gamma-glutamylcysteinyltransferase activity	MOLECULAR_FUNCTION	1.0	0.9999999999839981	0	2	104	14528
[]	GO:0016757	transferase activity, transferring glycosyl groups	MOLECULAR_FUNCTION	1.0	0.8873784433294359	1	302	103	14228
[]	GO:0016758	transferase activity, transferring hexosyl groups	MOLECULAR_FUNCTION	1.0	1.000000000037002	0	188	104	14342
[]	GO:0004791	thioredoxin-disulfide reductase activity	MOLECULAR_FUNCTION	1.0	0.9999999999703407	0	5	104	14525
[]	GO:0004793	threonine aldolase activity	MOLECULAR_FUNCTION	1.0	0.9999999999764019	0	4	104	14526
[]	GO:0002130	wobble position ribose methylation	BIOLOGICAL_PROCESS	1.0	0.9999999999952119	0	1	104	14529
[]	GO:0004792	thiosulfate sulfurtransferase activity	MOLECULAR_FUNCTION	1.0	0.9999999999703407	0	5	104	14525
[]	GO:0004795	threonine synthase activity	MOLECULAR_FUNCTION	1.0	0.9999999999952119	0	1	104	14529
[]	GO:0002133	polycystin complex	CELLULAR_COMPONENT	1.0	0.9999999999703407	0	5	104	14525
[]	GO:0004794	L-threonine ammonia-lyase activity	MOLECULAR_FUNCTION	1.0	1.0000000000036313	0	3	104	14527
[]	GO:0002134	UTP binding	MOLECULAR_FUNCTION	1.0	0.9999999999935335	0	7	104	14523
[]	GO:0004797	thymidine kinase activity	MOLECULAR_FUNCTION	1.0	0.9999999999839981	0	2	104	14528
[]	GO:0004796	thromboxane-A synthase activity	MOLECULAR_FUNCTION	1.0	0.9999999999952119	0	1	104	14529
[]	GO:0002135	CTP binding	MOLECULAR_FUNCTION	1.0	0.9999999999952119	0	1	104	14529
[]	GO:0002125	maternal aggressive behavior	BIOLOGICAL_PROCESS	1.0	0.9999999999829396	0	12	104	14518
[]	GO:0002127	tRNA wobble base cytosine methylation	BIOLOGICAL_PROCESS	1.0	0.9999999999952119	0	1	104	14529
[]	GO:0002128	tRNA nucleoside ribose methylation	BIOLOGICAL_PROCESS	1.0	0.9999999999839981	0	2	104	14528
[]	GO:0016763	transferase activity, transferring pentosyl groups	MOLECULAR_FUNCTION	1.0	0.41925250154420185	1	75	103	14455
[]	GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	MOLECULAR_FUNCTION	1.0	1.0000000000221603	0	54	104	14476
[]	GO:0016744	transferase activity, transferring aldehyde or ketonic groups	MOLECULAR_FUNCTION	1.0	0.9999999999764019	0	4	104	14526
[]	GO:0016746	transferase activity, transferring acyl groups	MOLECULAR_FUNCTION	1.0	1.000000000002028	0	390	104	14140
[]	GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups	MOLECULAR_FUNCTION	1.0	1.0000000000188716	0	350	104	14180
[]	GO:0016748	succinyltransferase activity	MOLECULAR_FUNCTION	1.0	1.0000000000036313	0	3	104	14527
[]	GO:0016749	N-succinyltransferase activity	MOLECULAR_FUNCTION	1.0	0.9999999999952119	0	1	104	14529
[]	GO:0004760	serine-pyruvate transaminase activity	MOLECULAR_FUNCTION	1.0	0.9999999999952119	0	1	104	14529
[]	GO:0002100	tRNA wobble adenosine to inosine editing	BIOLOGICAL_PROCESS	1.0	0.9999999999839981	0	2	104	14528
[]	GO:0002101	tRNA wobble cytosine modification	BIOLOGICAL_PROCESS	1.0	0.9999999999839981	0	2	104	14528
[]	GO:0004755	saccharopine dehydrogenase (NADP+, L-glutamate-forming) activity	MOLECULAR_FUNCTION	1.0	0.9999999999952119	0	1	104	14529
[]	GO:0004756	selenide, water dikinase activity	MOLECULAR_FUNCTION	1.0	0.9999999999952119	0	1	104	14529
[]	GO:0004758	serine C-palmitoyltransferase activity	MOLECULAR_FUNCTION	1.0	0.9999999999764019	0	4	104	14526
[]	GO:0016751	S-succinyltransferase activity	MOLECULAR_FUNCTION	1.0	0.9999999999839981	0	2	104	14528
[]	GO:0004771	sterol esterase activity	MOLECULAR_FUNCTION	1.0	0.9999999999703407	0	5	104	14525
[]	GO:0004773	steryl-sulfatase activity	MOLECULAR_FUNCTION	1.0	0.9999999999839981	0	2	104	14528
[]	GO:0002111	BRCA2-BRAF35 complex	CELLULAR_COMPONENT	1.0	0.9999999999952119	0	1	104	14529
[]	GO:0004772	sterol O-acyltransferase activity	MOLECULAR_FUNCTION	1.0	0.9999999999764019	0	4	104	14526
[]	GO:0004775	succinate-CoA ligase (ADP-forming) activity	MOLECULAR_FUNCTION	1.0	1.0000000000036313	0	3	104	14527
[]	GO:0004774	succinate-CoA ligase activity	MOLECULAR_FUNCTION	1.0	1.0000000000036313	0	3	104	14527
[]	GO:0002113	interleukin-33 binding	MOLECULAR_FUNCTION	1.0	0.9999999999952119	0	1	104	14529
[]	GO:0004768	stearoyl-CoA 9-desaturase activity	MOLECULAR_FUNCTION	1.0	0.9999999999764019	0	4	104	14526
[]	GO:0004767	sphingomyelin phosphodiesterase activity	MOLECULAR_FUNCTION	1.0	0.9999999999628402	0	6	104	14524
[]	GO:0002107	generation of mature 3'-end of 5S rRNA generated by RNA polymerase III	BIOLOGICAL_PROCESS	1.0	1.0000000000036313	0	3	104	14527
[]	GO:0004769	steroid delta-isomerase activity	MOLECULAR_FUNCTION	1.0	0.9999999999764019	0	4	104	14526
[]	GO:0016740	transferase activity	MOLECULAR_FUNCTION	1.0	0.9001531500502188	16	2886	88	11644
[]	GO:0016741	transferase activity, transferring one-carbon groups	MOLECULAR_FUNCTION	1.0	0.8449106749692741	1	258	103	14272
[]	GO:0016742	hydroxymethyl-, formyl- and related transferase activity	MOLECULAR_FUNCTION	1.0	0.9999999999935335	0	7	104	14523
[]	GO:0016743	carboxyl- or carbamoyltransferase activity	MOLECULAR_FUNCTION	1.0	0.9999999999764019	0	4	104	14526
[]	GO:0038116	chemokine (C-C motif) ligand 21 signaling pathway	BIOLOGICAL_PROCESS	1.0	0.9999999999792213	0	11	104	14519
[]	GO:0038115	chemokine (C-C motif) ligand 19 signaling pathway	BIOLOGICAL_PROCESS	1.0	0.9999999999952119	0	1	104	14529
[]	GO:0038112	interleukin-8-mediated signaling pathway	BIOLOGICAL_PROCESS	1.0	0.9999999999839981	0	2	104	14528
[]	GO:0002161	aminoacyl-tRNA editing activity	MOLECULAR_FUNCTION	1.0	0.9999999999942646	0	18	104	14512
[]	GO:0002162	dystroglycan binding	MOLECULAR_FUNCTION	1.0	0.9999999999942646	0	18	104	14512
[]	GO:0002164	larval development	BIOLOGICAL_PROCESS	1.0	0.7074093450296268	2	343	102	14187
[]	GO:0002165	instar larval or pupal development	BIOLOGICAL_PROCESS	1.0	0.48350470539043283	4	500	100	14030
[]	GO:0002168	instar larval development	BIOLOGICAL_PROCESS	1.0	1.000000000025156	0	79	104	14451
[]	GO:0002158	osteoclast proliferation	BIOLOGICAL_PROCESS	1.0	0.9999999999628402	0	6	104	14524
[]	GO:0002159	desmosome assembly	BIOLOGICAL_PROCESS	1.0	0.9999999999792213	0	11	104	14519
[]	GO:0038107	nodal signaling pathway involved in determination of left/right asymmetry	BIOLOGICAL_PROCESS	1.0	0.17530270810891205	1	26	103	14504
[]	GO:0038106	choriogonadotropin hormone binding	MOLECULAR_FUNCTION	1.0	1.0000000000036313	0	3	104	14527
[]	GO:0038109	Kit signaling pathway	BIOLOGICAL_PROCESS	1.0	0.12680275988052106	1	18	103	14512
[]	GO:0038108	negative regulation of appetite by leptin-mediated signaling pathway	BIOLOGICAL_PROCESS	1.0	1.0000000000036313	0	3	104	14527
[]	GO:0016799	hydrolase activity, hydrolyzing N-glycosyl compounds	MOLECULAR_FUNCTION	1.0	1.0000000000259222	0	43	104	14487
[]	GO:0038102	activin receptor antagonist activity	MOLECULAR_FUNCTION	1.0	0.9999999999839981	0	2	104	14528
[]	GO:0038101	sequestering of nodal from receptor via nodal binding	BIOLOGICAL_PROCESS	1.0	0.9999999999952119	0	1	104	14529
[]	GO:0038100	nodal binding	MOLECULAR_FUNCTION	1.0	0.9999999999792213	0	11	104	14519
[]	GO:0002174	mammary stem cell proliferation	BIOLOGICAL_PROCESS	1.0	0.9999999999952119	0	1	104	14529
[]	GO:0002175	protein localization to paranode region of axon	BIOLOGICAL_PROCESS	1.0	0.9999999999968231	0	26	104	14504
[]	GO:0002176	male germ cell proliferation	BIOLOGICAL_PROCESS	1.0	0.9999999999600446	0	19	104	14511
[]	GO:0002177	manchette	CELLULAR_COMPONENT	1.0	0.9999999999495155	0	15	104	14515
[]	GO:0002178	palmitoyltransferase complex	CELLULAR_COMPONENT	1.0	0.9999999999737699	0	17	104	14513
[]	GO:0002169	3-methylcrotonyl-CoA carboxylase complex, mitochondrial	CELLULAR_COMPONENT	1.0	1.0000000000036313	0	3	104	14527
[]	GO:0002140	stereocilia tip link	CELLULAR_COMPONENT	1.0	1.0000000000036313	0	3	104	14527
[]	GO:0002141	stereocilia ankle link	CELLULAR_COMPONENT	1.0	0.9999999999386229	0	10	104	14520
[]	GO:0002142	stereocilia ankle link complex	CELLULAR_COMPONENT	1.0	0.9999999999420852	0	9	104	14521
[]	GO:0002143	tRNA wobble position uridine thiolation	BIOLOGICAL_PROCESS	1.0	0.9999999999703407	0	5	104	14525
[]	GO:0002144	cytosolic tRNA wobble base thiouridylase complex	CELLULAR_COMPONENT	1.0	0.9999999999952119	0	1	104	14529
[]	GO:0004799	thymidylate synthase activity	MOLECULAR_FUNCTION	1.0	0.9999999999839981	0	2	104	14528
[]	GO:0004798	thymidylate kinase activity	MOLECULAR_FUNCTION	1.0	0.9999999999839981	0	2	104	14528
[]	GO:0002138	retinoic acid biosynthetic process	BIOLOGICAL_PROCESS	1.0	0.1985423847289068	1	30	103	14500
[]	GO:0002139	stereocilia coupling link	CELLULAR_COMPONENT	1.0	0.9999999999365362	0	13	104	14517
[]	GO:0016793	triphosphoric monoester hydrolase activity	MOLECULAR_FUNCTION	1.0	0.9999999999952119	0	1	104	14529
[]	GO:0016796	exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	MOLECULAR_FUNCTION	1.0	0.3671007358433162	1	63	103	14467
[]	GO:0016798	hydrolase activity, acting on glycosyl bonds	MOLECULAR_FUNCTION	1.0	1.0000000000739142	0	133	104	14397
[]	GO:0016778	diphosphotransferase activity	MOLECULAR_FUNCTION	1.0	1.0000000000036313	0	3	104	14527
[]	GO:0016779	nucleotidyltransferase activity	MOLECULAR_FUNCTION	1.0	0.6226133804198255	1	135	103	14395
[]	GO:0002151	G-quadruplex RNA binding	MOLECULAR_FUNCTION	1.0	0.9999999999792213	0	11	104	14519
[]	GO:0002152	bile acid conjugation	BIOLOGICAL_PROCESS	1.0	0.9999999999764019	0	4	104	14526
[]	GO:0002153	steroid receptor RNA activator RNA binding	MOLECULAR_FUNCTION	1.0	0.9999999999839981	0	2	104	14528
[]	GO:0002154	thyroid hormone mediated signaling pathway	BIOLOGICAL_PROCESS	1.0	0.9999999999792213	0	11	104	14519
[]	GO:0002155	regulation of thyroid hormone mediated signaling pathway	BIOLOGICAL_PROCESS	1.0	0.9999999999420852	0	9	104	14521
[]	GO:0002148	hypochlorous acid metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999839981	0	2	104	14528
[]	GO:0002149	hypochlorous acid biosynthetic process	BIOLOGICAL_PROCESS	1.0	0.9999999999839981	0	2	104	14528
[]	GO:0016780	phosphotransferase activity, for other substituted phosphate groups	MOLECULAR_FUNCTION	1.0	0.9999999999634497	0	23	104	14507
[]	GO:0016781	phosphotransferase activity, paired acceptors	MOLECULAR_FUNCTION	1.0	0.9999999999952119	0	1	104	14529
[]	GO:0016782	transferase activity, transferring sulfur-containing groups	MOLECULAR_FUNCTION	1.0	1.0000000000685627	0	68	104	14462
[]	GO:0016783	sulfurtransferase activity	MOLECULAR_FUNCTION	1.0	0.9999999999386229	0	10	104	14520
[]	GO:0016784	3-mercaptopyruvate sulfurtransferase activity	MOLECULAR_FUNCTION	1.0	1.0000000000036313	0	3	104	14527
[]	GO:0016785	transferase activity, transferring selenium-containing groups	MOLECULAR_FUNCTION	1.0	0.9999999999952119	0	1	104	14529
[]	GO:0016787	hydrolase activity	MOLECULAR_FUNCTION	1.0	0.2117523007840932	23	2703	81	11827
[]	GO:0038158	granulocyte colony-stimulating factor signaling pathway	BIOLOGICAL_PROCESS	1.0	0.9999999999952119	0	1	104	14529
[]	GO:0090734	site of DNA damage	CELLULAR_COMPONENT	1.0	1.0000000000620393	0	113	104	14417
[]	GO:0090732	cofilin-actin rod	CELLULAR_COMPONENT	1.0	0.9999999999839981	0	2	104	14528
[]	GO:0038154	interleukin-11-mediated signaling pathway	BIOLOGICAL_PROCESS	1.0	0.9999999999839981	0	2	104	14528
[]	GO:1905303	positive regulation of macropinocytosis	BIOLOGICAL_PROCESS	1.0	0.9999999999590213	0	22	104	14508
[]	GO:0090730	Las1 complex	CELLULAR_COMPONENT	1.0	0.9999999999952119	0	1	104	14529
[]	GO:1905302	negative regulation of macropinocytosis	BIOLOGICAL_PROCESS	1.0	0.9999999999839981	0	2	104	14528
[]	GO:1905301	regulation of macropinocytosis	BIOLOGICAL_PROCESS	1.0	0.9999999999796363	0	29	104	14501
[]	GO:1905306	positive regulation of cardiac myofibril assembly	BIOLOGICAL_PROCESS	1.0	0.9999999999703407	0	5	104	14525
[]	GO:1905305	negative regulation of cardiac myofibril assembly	BIOLOGICAL_PROCESS	1.0	0.9999999999764019	0	4	104	14526
[]	GO:1905304	regulation of cardiac myofibril assembly	BIOLOGICAL_PROCESS	1.0	0.9999999999420852	0	9	104	14521
[]	GO:1905309	positive regulation of cohesin loading	BIOLOGICAL_PROCESS	1.0	0.9999999999703407	0	5	104	14525
[]	GO:0051126	negative regulation of actin nucleation	BIOLOGICAL_PROCESS	1.0	0.13918626833649642	1	20	103	14510
[]	GO:0051123	RNA polymerase II preinitiation complex assembly	BIOLOGICAL_PROCESS	1.0	1.0000000000173512	0	56	104	14474
[]	GO:0051124	synaptic growth at neuromuscular junction	BIOLOGICAL_PROCESS	1.0	1.0000000000116025	0	228	104	14302
[]	GO:0051121	hepoxilin metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999839981	0	2	104	14528
[]	GO:0051122	hepoxilin biosynthetic process	BIOLOGICAL_PROCESS	1.0	0.9999999999839981	0	2	104	14528
[]	GO:0051120	hepoxilin A3 synthase activity	MOLECULAR_FUNCTION	1.0	0.9999999999839981	0	2	104	14528
[]	GO:0090737	telomere maintenance via telomere trimming	BIOLOGICAL_PROCESS	1.0	0.9999999999365362	0	13	104	14517
[]	GO:0090735	DNA repair complex assembly	BIOLOGICAL_PROCESS	1.0	0.9999999999839981	0	2	104	14528
[]	GO:1905310	regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis	BIOLOGICAL_PROCESS	1.0	0.9999999999365362	0	13	104	14517
[]	GO:1905314	semi-lunar valve development	BIOLOGICAL_PROCESS	1.0	0.5673360045047605	1	116	103	14414
[]	GO:0038143	ERBB3:ERBB2 complex	CELLULAR_COMPONENT	1.0	0.9999999999628402	0	6	104	14524
[]	GO:0090740	integral component of pigment granule membrane	CELLULAR_COMPONENT	1.0	1.0000000000036313	0	3	104	14527
[]	GO:0090741	pigment granule membrane	CELLULAR_COMPONENT	1.0	0.9999999999912086	0	28	104	14502
[]	GO:1905313	transforming growth factor beta receptor signaling pathway involved in heart development	BIOLOGICAL_PROCESS	1.0	0.9999999999764019	0	4	104	14526
[]	GO:0038145	macrophage colony-stimulating factor signaling pathway	BIOLOGICAL_PROCESS	1.0	0.9999999999386229	0	10	104	14520
[]	GO:1905312	positive regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis	BIOLOGICAL_PROCESS	1.0	0.9999999999792213	0	11	104	14519
[]	GO:1905318	meiosis I spindle assembly checkpoint	BIOLOGICAL_PROCESS	1.0	0.9999999999952119	0	1	104	14529
[]	GO:1905317	inferior endocardial cushion morphogenesis	BIOLOGICAL_PROCESS	1.0	0.9999999999764019	0	4	104	14526
[]	GO:1905316	superior endocardial cushion morphogenesis	BIOLOGICAL_PROCESS	1.0	0.9999999999764019	0	4	104	14526
[]	GO:1905315	cell proliferation involved in endocardial cushion morphogenesis	BIOLOGICAL_PROCESS	1.0	0.9999999999764019	0	4	104	14526
[]	GO:1905319	mesenchymal stem cell migration	BIOLOGICAL_PROCESS	1.0	0.9999999999628402	0	6	104	14524
[]	GO:0051136	regulation of NK T cell differentiation	BIOLOGICAL_PROCESS	1.0	0.9999999999417296	0	16	104	14514
[]	GO:0051134	negative regulation of NK T cell activation	BIOLOGICAL_PROCESS	1.0	1.0000000000036313	0	3	104	14527
[]	GO:0051131	chaperone-mediated protein complex assembly	BIOLOGICAL_PROCESS	1.0	0.9999999999634497	0	23	104	14507
[]	GO:0051138	positive regulation of NK T cell differentiation	BIOLOGICAL_PROCESS	1.0	0.9999999999612331	0	14	104	14516
[]	GO:0051139	metal ion:proton antiporter activity	MOLECULAR_FUNCTION	1.0	0.9999999999365362	0	13	104	14517
[]	GO:1905320	regulation of mesenchymal stem cell migration	BIOLOGICAL_PROCESS	1.0	0.9999999999628402	0	6	104	14524
[]	GO:0038132	neuregulin binding	MOLECULAR_FUNCTION	1.0	0.9999999999737699	0	17	104	14513
[]	GO:0002181	cytoplasmic translation	BIOLOGICAL_PROCESS	1.0	1.0000000000377967	0	171	104	14359
[]	GO:0089720	caspase binding	MOLECULAR_FUNCTION	1.0	0.9999999999935335	0	7	104	14523
[]	GO:1905323	telomerase holoenzyme complex assembly	BIOLOGICAL_PROCESS	1.0	0.9999999999703407	0	5	104	14525
[]	GO:0038133	ERBB2-ERBB3 signaling pathway	BIOLOGICAL_PROCESS	1.0	0.9999999999764019	0	4	104	14526
[]	GO:1905322	positive regulation of mesenchymal stem cell migration	BIOLOGICAL_PROCESS	1.0	0.9999999999628402	0	6	104	14524
[]	GO:0002182	cytoplasmic translational elongation	BIOLOGICAL_PROCESS	1.0	0.9999999999737699	0	17	104	14513
[]	GO:0089721	phosphoenolpyruvate transmembrane transporter activity	MOLECULAR_FUNCTION	1.0	0.9999999999839981	0	2	104	14528
[]	GO:0002183	cytoplasmic translational initiation	BIOLOGICAL_PROCESS	1.0	1.0000000000221603	0	54	104	14476
[]	GO:0051150	regulation of smooth muscle cell differentiation	BIOLOGICAL_PROCESS	1.0	0.5796031044501402	1	120	103	14410
[]	GO:0051151	negative regulation of smooth muscle cell differentiation	BIOLOGICAL_PROCESS	1.0	0.3849804223099771	1	67	103	14463
[]	GO:0002184	cytoplasmic translational termination	BIOLOGICAL_PROCESS	1.0	0.9999999999833581	0	8	104	14522
[]	GO:1905327	tracheoesophageal septum formation	BIOLOGICAL_PROCESS	1.0	1.0000000000036313	0	3	104	14527
[]	GO:0038130	ERBB4 signaling pathway	BIOLOGICAL_PROCESS	1.0	1.0000000000036313	0	3	104	14527
[]	GO:0002188	translation reinitiation	BIOLOGICAL_PROCESS	1.0	0.9999999999764019	0	4	104	14526
[]	GO:0002189	ribose phosphate diphosphokinase complex	CELLULAR_COMPONENT	1.0	1.0000000000036313	0	3	104	14527
[]	GO:0051147	regulation of muscle cell differentiation	BIOLOGICAL_PROCESS	1.0	0.48814095611198777	4	503	100	14027
[]	GO:0051148	negative regulation of muscle cell differentiation	BIOLOGICAL_PROCESS	1.0	0.7672849436070218	1	202	103	14328
[]	GO:0051145	smooth muscle cell differentiation	BIOLOGICAL_PROCESS	1.0	0.4861735916537322	2	227	102	14303
[]	GO:0051146	striated muscle cell differentiation	BIOLOGICAL_PROCESS	1.0	0.4089128393869603	8	984	96	13546
[]	GO:0051141	negative regulation of NK T cell proliferation	BIOLOGICAL_PROCESS	1.0	1.0000000000036313	0	3	104	14527
[]	GO:0038129	ERBB3 signaling pathway	BIOLOGICAL_PROCESS	1.0	0.9999999999386229	0	10	104	14520
[]	GO:0038128	ERBB2 signaling pathway	BIOLOGICAL_PROCESS	1.0	0.3671007358433162	1	63	103	14467
[]	GO:0090716	adaptive immune memory response	BIOLOGICAL_PROCESS	1.0	0.9999999999935335	0	7	104	14523
[]	GO:0051149	positive regulation of muscle cell differentiation	BIOLOGICAL_PROCESS	1.0	0.12487731026777776	4	265	100	14265
[]	GO:0090713	immunological memory process	BIOLOGICAL_PROCESS	1.0	0.11424284188077996	1	16	103	14514
[]	GO:1905332	positive regulation of morphogenesis of an epithelium	BIOLOGICAL_PROCESS	1.0	0.18919600394527333	2	110	102	14420
[]	GO:0090722	receptor-receptor interaction	MOLECULAR_FUNCTION	1.0	1.0000000000071136	0	27	104	14503
[]	GO:1905331	negative regulation of morphogenesis of an epithelium	BIOLOGICAL_PROCESS	1.0	0.3849804223099771	1	67	103	14463
[]	GO:0038124	toll-like receptor TLR6:TLR2 signaling pathway	BIOLOGICAL_PROCESS	1.0	0.9999999999703407	0	5	104	14525
[]	GO:0090720	primary adaptive immune response	BIOLOGICAL_PROCESS	1.0	0.9999999999420852	0	9	104	14521
[]	GO:0090721	primary adaptive immune response involving T cells and B cells	BIOLOGICAL_PROCESS	1.0	0.9999999999420852	0	9	104	14521
[]	GO:0002190	cap-independent translational initiation	BIOLOGICAL_PROCESS	1.0	0.9999999999717085	0	20	104	14510
[]	GO:0002191	cap-dependent translational initiation	BIOLOGICAL_PROCESS	1.0	0.9999999999386229	0	10	104	14520
[]	GO:1905335	regulation of aggrephagy	BIOLOGICAL_PROCESS	1.0	0.9999999999764019	0	4	104	14526
[]	GO:0002192	IRES-dependent translational initiation of linear mRNA	BIOLOGICAL_PROCESS	1.0	0.9999999999420852	0	9	104	14521
[]	GO:0038123	toll-like receptor TLR1:TLR2 signaling pathway	BIOLOGICAL_PROCESS	1.0	0.9999999999764019	0	4	104	14526
[]	GO:1905334	Swi5-Sfr1 complex binding	MOLECULAR_FUNCTION	1.0	0.9999999999952119	0	1	104	14529
[]	GO:1905333	regulation of gastric motility	BIOLOGICAL_PROCESS	1.0	0.9999999999703407	0	5	104	14525
[]	GO:0002193	MAML1-RBP-Jkappa- ICN1 complex	CELLULAR_COMPONENT	1.0	0.9999999999833581	0	8	104	14522
[]	GO:0002194	hepatocyte cell migration	BIOLOGICAL_PROCESS	1.0	1.0000000000036313	0	3	104	14527
[]	GO:0002196	Ser-tRNA(Ala) hydrolase activity	MOLECULAR_FUNCTION	1.0	1.0000000000036313	0	3	104	14527
[]	GO:0051160	L-xylitol catabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999952119	0	1	104	14529
[]	GO:0002197	xanthine dehydrogenase complex	CELLULAR_COMPONENT	1.0	0.9999999999839981	0	2	104	14528
[]	GO:1905337	positive regulation of aggrephagy	BIOLOGICAL_PROCESS	1.0	0.9999999999764019	0	4	104	14526
[]	GO:0002199	zona pellucida receptor complex	CELLULAR_COMPONENT	1.0	0.9999999999420852	0	9	104	14521
[]	GO:0051156	glucose 6-phosphate metabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000179337	0	36	104	14494
[]	GO:0051154	negative regulation of striated muscle cell differentiation	BIOLOGICAL_PROCESS	1.0	1.0000000001186033	0	124	104	14406
[]	GO:0051155	positive regulation of striated muscle cell differentiation	BIOLOGICAL_PROCESS	1.0	0.13813231894906086	3	178	101	14352
[]	GO:0051152	positive regulation of smooth muscle cell differentiation	BIOLOGICAL_PROCESS	1.0	1.0000000000179337	0	36	104	14494
[]	GO:0051153	regulation of striated muscle cell differentiation	BIOLOGICAL_PROCESS	1.0	0.41725663751713526	3	327	101	14203
[]	GO:0090729	toxin activity	MOLECULAR_FUNCTION	1.0	0.9999999999612331	0	14	104	14516
[]	GO:0090726	cortical dynamic polarity patch	CELLULAR_COMPONENT	1.0	0.9999999999420852	0	9	104	14521
[]	GO:0090727	positive regulation of brood size	BIOLOGICAL_PROCESS	1.0	0.9999999999839981	0	2	104	14528
[]	GO:0090724	central region of growth cone	CELLULAR_COMPONENT	1.0	0.9999999999365362	0	13	104	14517
[]	GO:0090725	peripheral region of growth cone	CELLULAR_COMPONENT	1.0	1.0000000000036313	0	3	104	14527
[]	GO:0089700	protein kinase D signaling	BIOLOGICAL_PROCESS	1.0	0.9999999999935335	0	7	104	14523
[]	GO:0089701	U2AF complex	CELLULAR_COMPONENT	1.0	0.9999999999764019	0	4	104	14526
[]	GO:0038194	thyroid-stimulating hormone signaling pathway	BIOLOGICAL_PROCESS	1.0	1.0000000000036313	0	3	104	14527
[]	GO:0089709	L-histidine transmembrane transport	BIOLOGICAL_PROCESS	1.0	0.9999999999386229	0	10	104	14520
[]	GO:0038193	thromboxane A2 signaling pathway	BIOLOGICAL_PROCESS	1.0	0.9999999999952119	0	1	104	14529
[]	GO:0038190	VEGF-activated neuropilin signaling pathway	BIOLOGICAL_PROCESS	1.0	0.9999999999628402	0	6	104	14524
[]	GO:0090701	specification of plant organ identity	BIOLOGICAL_PROCESS	1.0	0.9999999999764019	0	4	104	14526
[]	GO:0038187	pattern recognition receptor activity	MOLECULAR_FUNCTION	1.0	0.9999999999737699	0	17	104	14513
