Tags	GO ID	GO Name	GO Category	FDR	P-Value	Nr Test	Nr Reference	Non Annot Test	Non Annot Reference
[]	GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	MOLECULAR_FUNCTION	1.0	0.2797291114016444	1	58	80	14495
[]	GO:0099050	vesicle scission	BIOLOGICAL_PROCESS	1.0	0.9999999999658529	0	4	81	14549
[]	GO:0099055	integral component of postsynaptic membrane	CELLULAR_COMPONENT	1.0	0.9402763215405932	1	498	80	14055
[]	GO:0099056	integral component of presynaptic membrane	CELLULAR_COMPONENT	1.0	0.8904256526112655	1	392	80	14161
[]	GO:0004720	protein-lysine 6-oxidase activity	MOLECULAR_FUNCTION	1.0	0.9999999999583259	0	9	81	14544
[]	GO:0099053	activating signal cointegrator 1 complex	CELLULAR_COMPONENT	1.0	0.9999999999707035	0	3	81	14550
[]	GO:0099054	presynapse assembly	BIOLOGICAL_PROCESS	1.0	1.0000000000312355	0	191	81	14362
[]	GO:0004711	ribosomal protein S6 kinase activity	MOLECULAR_FUNCTION	1.0	0.9999999999281608	0	13	81	14540
[]	GO:0004713	protein tyrosine kinase activity	MOLECULAR_FUNCTION	1.0	0.35060174869530725	2	221	79	14332
[]	GO:0004712	protein serine/threonine/tyrosine kinase activity	MOLECULAR_FUNCTION	1.0	1.0000000000826919	0	111	81	14442
[]	GO:0004715	non-membrane spanning protein tyrosine kinase activity	MOLECULAR_FUNCTION	1.0	1.0000000000565559	0	69	81	14484
[]	GO:0004714	transmembrane receptor protein tyrosine kinase activity	MOLECULAR_FUNCTION	1.0	0.10243928977614028	2	96	79	14457
[]	GO:0004719	protein-L-isoaspartate (D-aspartate) O-methyltransferase activity	MOLECULAR_FUNCTION	1.0	0.9999999999707035	0	3	81	14550
[]	GO:0099060	integral component of postsynaptic specialization membrane	CELLULAR_COMPONENT	1.0	0.8358850879950573	1	321	80	14232
[]	GO:0099061	integral component of postsynaptic density membrane	CELLULAR_COMPONENT	1.0	1.0000000000278226	0	249	81	14304
[OVER]	GO:0099066	integral component of neuronal dense core vesicle membrane	CELLULAR_COMPONENT	1.0	0.05924794440540378	1	10	80	14543
[]	GO:0099067	integral component of presynaptic endosome membrane	CELLULAR_COMPONENT	1.0	1.0000000000249616	0	1	81	14552
[]	GO:0004731	purine-nucleoside phosphorylase activity	MOLECULAR_FUNCTION	1.0	0.9999999999781355	0	5	81	14548
[]	GO:0099065	integral component of spine apparatus membrane	CELLULAR_COMPONENT	1.0	0.9999999999281608	0	13	81	14540
[]	GO:0004730	pseudouridylate synthase activity	MOLECULAR_FUNCTION	1.0	1.0000000000249616	0	1	81	14552
[]	GO:0004722	protein serine/threonine phosphatase activity	MOLECULAR_FUNCTION	1.0	0.43340593457873966	1	101	80	14452
[]	GO:0099059	integral component of presynaptic active zone membrane	CELLULAR_COMPONENT	1.0	0.4270371087400079	1	99	80	14454
[]	GO:0004721	phosphoprotein phosphatase activity	MOLECULAR_FUNCTION	1.0	0.7771578743428151	1	267	80	14286
[]	GO:0004724	magnesium-dependent protein serine/threonine phosphatase activity	MOLECULAR_FUNCTION	1.0	0.9999999999708677	0	19	81	14534
[]	GO:0004723	calcium-dependent protein serine/threonine phosphatase activity	MOLECULAR_FUNCTION	1.0	0.9999999999281608	0	13	81	14540
[]	GO:0004726	non-membrane spanning protein tyrosine phosphatase activity	MOLECULAR_FUNCTION	1.0	0.9999999999586626	0	30	81	14523
[]	GO:0004725	protein tyrosine phosphatase activity	MOLECULAR_FUNCTION	1.0	0.5393795568075934	1	138	80	14415
[]	GO:0004727	prenylated protein tyrosine phosphatase activity	MOLECULAR_FUNCTION	1.0	0.9999999999707035	0	3	81	14550
[]	GO:0004729	oxygen-dependent protoporphyrinogen oxidase activity	MOLECULAR_FUNCTION	1.0	1.0000000000249616	0	1	81	14552
[]	GO:0036015	response to interleukin-3	BIOLOGICAL_PROCESS	1.0	0.9999999999619517	0	10	81	14543
[]	GO:1903400	L-arginine transmembrane transport	BIOLOGICAL_PROCESS	1.0	0.9999999999370779	0	14	81	14539
[]	GO:0036010	protein localization to endosome	BIOLOGICAL_PROCESS	1.0	1.0000000000565559	0	69	81	14484
[]	GO:0036011	imaginal disc-derived leg segmentation	BIOLOGICAL_PROCESS	1.0	0.9999999999849866	0	23	81	14530
[]	GO:1903403	negative regulation of renal phosphate excretion	BIOLOGICAL_PROCESS	1.0	0.9999999999658529	0	4	81	14549
[]	GO:1903401	L-lysine transmembrane transport	BIOLOGICAL_PROCESS	1.0	0.9999999999370779	0	14	81	14539
[]	GO:1903402	regulation of renal phosphate excretion	BIOLOGICAL_PROCESS	1.0	0.9999999999658529	0	4	81	14549
[]	GO:1903407	negative regulation of sodium:potassium-exchanging ATPase activity	BIOLOGICAL_PROCESS	1.0	0.9999999999979227	0	2	81	14551
[]	GO:1903408	positive regulation of sodium:potassium-exchanging ATPase activity	BIOLOGICAL_PROCESS	1.0	0.9999999999706943	0	7	81	14546
[]	GO:1903405	protein localization to nuclear body	BIOLOGICAL_PROCESS	1.0	1.0000000000249616	0	1	81	14552
[]	GO:1903406	regulation of sodium:potassium-exchanging ATPase activity	BIOLOGICAL_PROCESS	1.0	0.9999999999583259	0	9	81	14544
[]	GO:0051642	centrosome localization	BIOLOGICAL_PROCESS	1.0	1.0000000000602438	0	84	81	14469
[]	GO:0051643	endoplasmic reticulum localization	BIOLOGICAL_PROCESS	1.0	0.9999999999961123	0	22	81	14531
[]	GO:0051640	organelle localization	BIOLOGICAL_PROCESS	1.0	0.8665334269761389	5	1316	76	13237
[]	GO:0051641	cellular localization	BIOLOGICAL_PROCESS	1.0	0.9743164512065785	24	5743	57	8810
[]	GO:0000064	L-ornithine transmembrane transporter activity	MOLECULAR_FUNCTION	1.0	0.9999999999670395	0	8	81	14545
[]	GO:0000062	fatty-acyl-CoA binding	MOLECULAR_FUNCTION	1.0	0.9999999999962742	0	35	81	14518
[]	GO:0048003	antigen processing and presentation of lipid antigen via MHC class Ib	BIOLOGICAL_PROCESS	1.0	0.9999999999707035	0	3	81	14550
[]	GO:0048002	antigen processing and presentation of peptide antigen	BIOLOGICAL_PROCESS	1.0	1.0000000000557776	0	203	81	14350
[]	GO:0036009	protein-glutamine N-methyltransferase activity	MOLECULAR_FUNCTION	1.0	0.9999999999979227	0	2	81	14551
[]	GO:0051648	vesicle localization	BIOLOGICAL_PROCESS	1.0	0.7694966003986344	2	498	79	14055
[]	GO:0051649	establishment of localization in cell	BIOLOGICAL_PROCESS	1.0	0.7958427716411585	22	4485	59	10068
[]	GO:0051646	mitochondrion localization	BIOLOGICAL_PROCESS	1.0	0.6129027864601476	1	169	80	14384
[]	GO:0036005	response to macrophage colony-stimulating factor	BIOLOGICAL_PROCESS	1.0	0.9999999999764017	0	31	81	14522
[]	GO:0051647	nucleus localization	BIOLOGICAL_PROCESS	1.0	0.5236327614068064	1	132	80	14421
[]	GO:0036006	cellular response to macrophage colony-stimulating factor stimulus	BIOLOGICAL_PROCESS	1.0	0.9999999999764017	0	31	81	14522
[]	GO:0051644	plastid localization	BIOLOGICAL_PROCESS	1.0	0.9999999999979227	0	2	81	14551
[]	GO:0051645	Golgi localization	BIOLOGICAL_PROCESS	1.0	1.0000000000653484	0	62	81	14491
[OVER]	GO:0036002	pre-mRNA binding	MOLECULAR_FUNCTION	1.0	0.06479085247679836	2	73	79	14480
[]	GO:0036003	positive regulation of transcription from RNA polymerase II promoter in response to stress	BIOLOGICAL_PROCESS	1.0	1.000000000063707	0	101	81	14452
[]	GO:0036004	GAF domain binding	MOLECULAR_FUNCTION	1.0	0.9999999999707035	0	3	81	14550
[]	GO:0048009	insulin-like growth factor receptor signaling pathway	BIOLOGICAL_PROCESS	1.0	0.12030399151408651	2	106	79	14447
[]	GO:0048008	platelet-derived growth factor receptor signaling pathway	BIOLOGICAL_PROCESS	1.0	1.0000000000312355	0	191	81	14362
[]	GO:1903415	flavonoid transport from endoplasmic reticulum to plant-type vacuole	BIOLOGICAL_PROCESS	1.0	1.0000000000249616	0	1	81	14552
[]	GO:0048007	antigen processing and presentation, exogenous lipid antigen via MHC class Ib	BIOLOGICAL_PROCESS	1.0	0.9999999999707035	0	3	81	14550
[OVER]	GO:1903416	response to glycoside	BIOLOGICAL_PROCESS	1.0	0.048739728771958105	1	8	80	14545
[]	GO:0051653	spindle localization	BIOLOGICAL_PROCESS	1.0	1.0000000000702733	0	63	81	14490
[]	GO:0048012	hepatocyte growth factor receptor signaling pathway	BIOLOGICAL_PROCESS	1.0	0.999999999978798	0	44	81	14509
[]	GO:0000077	DNA damage checkpoint	BIOLOGICAL_PROCESS	1.0	0.4498055532781728	2	272	79	14281
[]	GO:0051654	establishment of mitochondrion localization	BIOLOGICAL_PROCESS	1.0	0.4041843862435124	1	92	80	14461
[]	GO:0048011	neurotrophin TRK receptor signaling pathway	BIOLOGICAL_PROCESS	1.0	1.0000000000475147	0	99	81	14454
[]	GO:0051651	maintenance of location in cell	BIOLOGICAL_PROCESS	1.0	0.5917048344819748	3	547	78	14006
[]	GO:1903409	reactive oxygen species biosynthetic process	BIOLOGICAL_PROCESS	1.0	0.7746238202722704	1	265	80	14288
[]	GO:0048010	vascular endothelial growth factor receptor signaling pathway	BIOLOGICAL_PROCESS	1.0	0.37854344488687813	2	235	79	14318
[]	GO:0000076	DNA replication checkpoint	BIOLOGICAL_PROCESS	1.0	0.9999999999947833	0	26	81	14527
[]	GO:0000075	cell cycle checkpoint	BIOLOGICAL_PROCESS	1.0	0.37743929664080794	3	394	78	14159
[]	GO:0048016	inositol phosphate-mediated signaling	BIOLOGICAL_PROCESS	1.0	0.12030399151408651	2	106	79	14447
[]	GO:0048015	phosphatidylinositol-mediated signaling	BIOLOGICAL_PROCESS	1.0	0.44153623970995437	3	437	78	14116
[]	GO:0051650	establishment of vesicle localization	BIOLOGICAL_PROCESS	1.0	0.7164428044552851	2	448	79	14105
[]	GO:0000073	initial mitotic spindle pole body separation	BIOLOGICAL_PROCESS	1.0	0.9999999999781355	0	5	81	14548
[]	GO:0048014	Tie signaling pathway	BIOLOGICAL_PROCESS	1.0	0.9999999999706943	0	7	81	14546
[]	GO:0048013	ephrin receptor signaling pathway	BIOLOGICAL_PROCESS	1.0	1.0000000000557776	0	203	81	14350
[]	GO:0000070	mitotic sister chromatid segregation	BIOLOGICAL_PROCESS	1.0	0.8358850879950573	1	321	80	14232
[]	GO:0075606	transport of viral material towards nucleus	BIOLOGICAL_PROCESS	1.0	0.9999999999979227	0	2	81	14551
[]	GO:0051659	maintenance of mitochondrion location	BIOLOGICAL_PROCESS	1.0	0.9999999999979227	0	2	81	14551
[]	GO:0051657	maintenance of organelle location	BIOLOGICAL_PROCESS	1.0	0.9999999999947833	0	26	81	14527
[]	GO:0051656	establishment of organelle localization	BIOLOGICAL_PROCESS	1.0	0.7583771985631845	4	917	77	13636
[]	GO:1903421	regulation of synaptic vesicle recycling	BIOLOGICAL_PROCESS	1.0	1.0000000000138896	0	104	81	14449
[]	GO:1903422	negative regulation of synaptic vesicle recycling	BIOLOGICAL_PROCESS	1.0	0.9999999999670395	0	8	81	14545
[]	GO:1903420	protein localization to endoplasmic reticulum tubular network	BIOLOGICAL_PROCESS	1.0	1.0000000000249616	0	1	81	14552
[]	GO:1903426	regulation of reactive oxygen species biosynthetic process	BIOLOGICAL_PROCESS	1.0	1.0000000000099842	0	227	81	14326
[]	GO:0048019	receptor antagonist activity	MOLECULAR_FUNCTION	1.0	0.9999999999965586	0	24	81	14529
[]	GO:0048018	receptor ligand activity	MOLECULAR_FUNCTION	1.0	0.5582852067412126	2	334	79	14219
[]	GO:1903423	positive regulation of synaptic vesicle recycling	BIOLOGICAL_PROCESS	1.0	0.9999999999660026	0	47	81	14506
[]	GO:0048017	inositol lipid-mediated signaling	BIOLOGICAL_PROCESS	1.0	0.45030285107152274	3	443	78	14110
[]	GO:1903429	regulation of cell maturation	BIOLOGICAL_PROCESS	1.0	0.26490760814231545	2	179	79	14374
[]	GO:0000038	very long-chain fatty acid metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999806302	0	50	81	14503
[]	GO:1903427	negative regulation of reactive oxygen species biosynthetic process	BIOLOGICAL_PROCESS	1.0	1.0000000000082967	0	75	81	14478
[]	GO:0000036	acyl carrier activity	MOLECULAR_FUNCTION	1.0	0.9999999999707035	0	3	81	14550
[]	GO:1903428	positive regulation of reactive oxygen species biosynthetic process	BIOLOGICAL_PROCESS	1.0	1.0000000000837104	0	131	81	14422
[]	GO:0000035	acyl binding	MOLECULAR_FUNCTION	1.0	0.9999999999658529	0	4	81	14549
[]	GO:0002697	regulation of immune effector process	BIOLOGICAL_PROCESS	1.0	0.799874071474977	3	758	78	13795
[]	GO:0000045	autophagosome assembly	BIOLOGICAL_PROCESS	1.0	1.0000000000693936	0	150	81	14403
[]	GO:0048023	positive regulation of melanin biosynthetic process	BIOLOGICAL_PROCESS	1.0	0.9999999999706966	0	17	81	14536
[]	GO:0051664	nuclear pore localization	BIOLOGICAL_PROCESS	1.0	0.9999999999706943	0	7	81	14546
[]	GO:0002698	negative regulation of immune effector process	BIOLOGICAL_PROCESS	1.0	1.0000000000031757	0	243	81	14310
[]	GO:0048022	negative regulation of melanin biosynthetic process	BIOLOGICAL_PROCESS	1.0	0.9999999999965586	0	24	81	14529
[]	GO:0051665	membrane raft localization	BIOLOGICAL_PROCESS	1.0	0.12481100248168712	1	23	80	14530
[]	GO:0002699	positive regulation of immune effector process	BIOLOGICAL_PROCESS	1.0	0.7152858043328151	2	447	79	14106
[]	GO:0048021	regulation of melanin biosynthetic process	BIOLOGICAL_PROCESS	1.0	1.0000000000249636	0	52	81	14501
[]	GO:0048020	CCR chemokine receptor binding	MOLECULAR_FUNCTION	1.0	0.9999999999589133	0	15	81	14538
[]	GO:0051663	oocyte nucleus localization involved in oocyte dorsal/ventral axis specification	BIOLOGICAL_PROCESS	1.0	0.9999999999658529	0	4	81	14549
[]	GO:0051660	establishment of centrosome localization	BIOLOGICAL_PROCESS	1.0	0.9999999999849866	0	23	81	14530
[]	GO:0048027	mRNA 5'-UTR binding	MOLECULAR_FUNCTION	1.0	0.9999999999660026	0	47	81	14506
[]	GO:0000041	transition metal ion transport	BIOLOGICAL_PROCESS	1.0	1.0000000000437204	0	184	81	14369
[]	GO:0048026	positive regulation of mRNA splicing, via spliceosome	BIOLOGICAL_PROCESS	1.0	0.2256368072096337	1	45	80	14508
[]	GO:0051661	maintenance of centrosome location	BIOLOGICAL_PROCESS	1.0	0.9999999999509694	0	11	81	14542
[]	GO:0048025	negative regulation of mRNA splicing, via spliceosome	BIOLOGICAL_PROCESS	1.0	0.9999999999956449	0	55	81	14498
[OVER]	GO:0048024	regulation of mRNA splicing, via spliceosome	BIOLOGICAL_PROCESS	1.0	0.08101422959560856	3	180	78	14373
[]	GO:0051668	localization within membrane	BIOLOGICAL_PROCESS	1.0	0.5533900747187441	2	331	79	14222
[]	GO:0051666	actin cortical patch localization	BIOLOGICAL_PROCESS	1.0	0.9999999999589133	0	15	81	14538
[]	GO:0051667	establishment of plastid localization	BIOLOGICAL_PROCESS	1.0	0.9999999999979227	0	2	81	14551
[]	GO:1903432	regulation of TORC1 signaling	BIOLOGICAL_PROCESS	1.0	1.0000000000910068	0	92	81	14461
[]	GO:1903433	regulation of constitutive secretory pathway	BIOLOGICAL_PROCESS	1.0	0.9999999999781355	0	5	81	14548
[]	GO:1903430	negative regulation of cell maturation	BIOLOGICAL_PROCESS	1.0	1.0000000000155913	0	53	81	14500
[]	GO:1903431	positive regulation of cell maturation	BIOLOGICAL_PROCESS	1.0	0.2995249606416704	1	63	80	14490
[]	GO:1903436	regulation of mitotic cytokinetic process	BIOLOGICAL_PROCESS	1.0	0.9999999999917026	0	32	81	14521
[]	GO:1903437	negative regulation of mitotic cytokinetic process	BIOLOGICAL_PROCESS	1.0	1.0000000000249616	0	1	81	14552
[]	GO:0048029	monosaccharide binding	MOLECULAR_FUNCTION	1.0	0.3974912739357612	1	90	80	14463
[]	GO:1903434	negative regulation of constitutive secretory pathway	BIOLOGICAL_PROCESS	1.0	0.9999999999658529	0	4	81	14549
[]	GO:1903435	positive regulation of constitutive secretory pathway	BIOLOGICAL_PROCESS	1.0	1.0000000000249616	0	1	81	14552
[]	GO:0000049	tRNA binding	MOLECULAR_FUNCTION	1.0	1.0000000000351839	0	71	81	14482
[]	GO:0000048	peptidyltransferase activity	MOLECULAR_FUNCTION	1.0	0.9999999999781355	0	5	81	14548
[]	GO:1903438	positive regulation of mitotic cytokinetic process	BIOLOGICAL_PROCESS	1.0	0.9999999999727762	0	29	81	14524
[]	GO:1903439	calcitonin family receptor complex	CELLULAR_COMPONENT	1.0	0.9999999999711909	0	6	81	14547
[]	GO:0000056	ribosomal small subunit export from nucleus	BIOLOGICAL_PROCESS	1.0	0.9999999999509694	0	11	81	14542
[]	GO:0048034	heme O biosynthetic process	BIOLOGICAL_PROCESS	1.0	1.0000000000249616	0	1	81	14552
[]	GO:0000055	ribosomal large subunit export from nucleus	BIOLOGICAL_PROCESS	1.0	0.9999999999734649	0	21	81	14532
[]	GO:0048033	heme o metabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000249616	0	1	81	14552
[]	GO:0000054	ribosomal subunit export from nucleus	BIOLOGICAL_PROCESS	1.0	0.9999999999927629	0	34	81	14519
[]	GO:0051673	membrane disruption in other organism	BIOLOGICAL_PROCESS	1.0	0.9999999999670395	0	8	81	14545
[]	GO:0051674	localization of cell	BIOLOGICAL_PROCESS	1.0	0.42643829444392944	21	3568	60	10985
[]	GO:0000053	argininosuccinate metabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999979227	0	2	81	14551
[]	GO:0048038	quinone binding	MOLECULAR_FUNCTION	1.0	0.9999999999708677	0	19	81	14534
[OVER]	GO:0000052	citrulline metabolic process	BIOLOGICAL_PROCESS	1.0	0.07992162273792877	1	14	80	14539
[]	GO:0051672	catabolism by organism of cell wall peptidoglycan in other organism	BIOLOGICAL_PROCESS	1.0	1.0000000000249616	0	1	81	14552
[]	GO:0000050	urea cycle	BIOLOGICAL_PROCESS	1.0	0.9999999999654823	0	16	81	14537
[]	GO:0048036	central complex development	BIOLOGICAL_PROCESS	1.0	0.9999999999509694	0	11	81	14542
[]	GO:0048030	disaccharide binding	MOLECULAR_FUNCTION	1.0	0.9999999999619517	0	10	81	14543
[]	GO:0036056	filtration diaphragm	CELLULAR_COMPONENT	1.0	0.9999999999768581	0	27	81	14526
[]	GO:0036057	slit diaphragm	CELLULAR_COMPONENT	1.0	0.9999999999768581	0	27	81	14526
[]	GO:0036058	filtration diaphragm assembly	BIOLOGICAL_PROCESS	1.0	0.9999999999706943	0	7	81	14546
[]	GO:0036052	protein localization to uropod	BIOLOGICAL_PROCESS	1.0	0.9999999999979227	0	2	81	14551
[]	GO:0051608	histamine transport	BIOLOGICAL_PROCESS	1.0	0.9999999999660026	0	47	81	14506
[]	GO:0036054	protein-malonyllysine demalonylase activity	MOLECULAR_FUNCTION	1.0	0.9999999999979227	0	2	81	14551
[]	GO:0036055	protein-succinyllysine desuccinylase activity	MOLECULAR_FUNCTION	1.0	0.9999999999658529	0	4	81	14549
[]	GO:0036051	protein localization to trailing edge	BIOLOGICAL_PROCESS	1.0	0.9999999999658529	0	4	81	14549
[]	GO:0051606	detection of stimulus	BIOLOGICAL_PROCESS	1.0	0.3084860213478161	5	661	76	13892
[]	GO:0051607	defense response to virus	BIOLOGICAL_PROCESS	1.0	1.0000000000484919	0	298	81	14255
[]	GO:0051604	protein maturation	BIOLOGICAL_PROCESS	1.0	0.25772299649011365	4	462	77	14091
[]	GO:0051602	response to electrical stimulus	BIOLOGICAL_PROCESS	1.0	0.6784519722733503	1	202	80	14351
[]	GO:0036049	peptidyl-lysine desuccinylation	BIOLOGICAL_PROCESS	1.0	0.9999999999658529	0	4	81	14549
[]	GO:0051603	proteolysis involved in cellular protein catabolic process	BIOLOGICAL_PROCESS	1.0	0.6052358659179881	6	1127	75	13426
[]	GO:0051600	regulation of endocytosis by exocyst localization	BIOLOGICAL_PROCESS	1.0	0.9999999999706943	0	7	81	14546
[]	GO:0051601	exocyst localization	BIOLOGICAL_PROCESS	1.0	0.9999999999927629	0	34	81	14519
[]	GO:0036046	protein demalonylation	BIOLOGICAL_PROCESS	1.0	0.9999999999979227	0	2	81	14551
[]	GO:0036047	peptidyl-lysine demalonylation	BIOLOGICAL_PROCESS	1.0	0.9999999999979227	0	2	81	14551
[]	GO:0036048	protein desuccinylation	BIOLOGICAL_PROCESS	1.0	0.9999999999658529	0	4	81	14549
[]	GO:0036041	long-chain fatty acid binding	MOLECULAR_FUNCTION	1.0	0.18131468618515964	1	35	80	14518
[]	GO:0036042	long-chain fatty acyl-CoA binding	MOLECULAR_FUNCTION	1.0	0.9999999999509694	0	11	81	14542
[]	GO:0051610	serotonin uptake	BIOLOGICAL_PROCESS	1.0	0.11502635677358133	1	21	80	14532
[]	GO:0051615	histamine uptake	BIOLOGICAL_PROCESS	1.0	0.9999999999658529	0	4	81	14549
[]	GO:0036038	MKS complex	CELLULAR_COMPONENT	1.0	0.9999999999654823	0	16	81	14537
[OVER]	GO:0051611	regulation of serotonin uptake	BIOLOGICAL_PROCESS	1.0	0.09008954369127045	1	16	80	14537
[OVER]	GO:0051612	negative regulation of serotonin uptake	BIOLOGICAL_PROCESS	1.0	0.054008247195259894	1	9	80	14544
[]	GO:0036034	mediator complex assembly	BIOLOGICAL_PROCESS	1.0	1.0000000000249616	0	1	81	14552
[]	GO:0036035	osteoclast development	BIOLOGICAL_PROCESS	1.0	0.9999999999659651	0	42	81	14511
[]	GO:0036037	CD8-positive, alpha-beta T cell activation	BIOLOGICAL_PROCESS	1.0	0.9999999999934462	0	41	81	14512
[]	GO:0036032	neural crest cell delamination	BIOLOGICAL_PROCESS	1.0	0.14406085991152517	1	27	80	14526
[]	GO:0036033	mediator complex binding	MOLECULAR_FUNCTION	1.0	0.9999999999509694	0	11	81	14542
[]	GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	BIOLOGICAL_PROCESS	1.0	1.0000000000956866	0	134	81	14419
[]	GO:0051620	norepinephrine uptake	BIOLOGICAL_PROCESS	1.0	0.9999999999658529	0	4	81	14549
[]	GO:0051621	regulation of norepinephrine uptake	BIOLOGICAL_PROCESS	1.0	1.0000000000249616	0	1	81	14552
[]	GO:0000086	G2/M transition of mitotic cell cycle	BIOLOGICAL_PROCESS	1.0	0.38045922052152914	3	396	78	14157
[]	GO:0000083	regulation of transcription involved in G1/S transition of mitotic cell cycle	BIOLOGICAL_PROCESS	1.0	1.0000000000249636	0	52	81	14501
[]	GO:0000082	G1/S transition of mitotic cell cycle	BIOLOGICAL_PROCESS	1.0	0.34005302350670197	4	528	77	14025
[]	GO:0051622	negative regulation of norepinephrine uptake	BIOLOGICAL_PROCESS	1.0	1.0000000000249616	0	1	81	14552
[]	GO:0036023	embryonic skeletal limb joint morphogenesis	BIOLOGICAL_PROCESS	1.0	0.9999999999706943	0	7	81	14546
[]	GO:0036020	endolysosome membrane	CELLULAR_COMPONENT	1.0	0.9999999999706966	0	17	81	14536
[]	GO:0036021	endolysosome lumen	CELLULAR_COMPONENT	1.0	0.9999999999711909	0	6	81	14547
[]	GO:0036022	limb joint morphogenesis	BIOLOGICAL_PROCESS	1.0	0.9999999999509694	0	11	81	14542
[]	GO:0000099	sulfur amino acid transmembrane transporter activity	MOLECULAR_FUNCTION	1.0	0.9999999999734649	0	21	81	14532
[]	GO:0000098	sulfur amino acid catabolic process	BIOLOGICAL_PROCESS	1.0	0.9999999999961123	0	22	81	14531
[]	GO:0000097	sulfur amino acid biosynthetic process	BIOLOGICAL_PROCESS	1.0	0.9999999999965586	0	24	81	14529
[]	GO:0000096	sulfur amino acid metabolic process	BIOLOGICAL_PROCESS	1.0	1.0000000000478901	0	87	81	14466
[]	GO:0000095	S-adenosyl-L-methionine transmembrane transporter activity	MOLECULAR_FUNCTION	1.0	1.0000000000249616	0	1	81	14552
[]	GO:0051639	actin filament network formation	BIOLOGICAL_PROCESS	1.0	0.9999999999734649	0	21	81	14532
[]	GO:0051638	barbed-end actin filament uncapping	BIOLOGICAL_PROCESS	1.0	0.9999999999781355	0	5	81	14548
[]	GO:0036016	cellular response to interleukin-3	BIOLOGICAL_PROCESS	1.0	0.9999999999619517	0	10	81	14543
[]	GO:0036017	response to erythropoietin	BIOLOGICAL_PROCESS	1.0	0.9999999999583259	0	9	81	14544
[]	GO:0036018	cellular response to erythropoietin	BIOLOGICAL_PROCESS	1.0	0.9999999999670395	0	8	81	14545
[]	GO:0036019	endolysosome	CELLULAR_COMPONENT	1.0	0.9999999999849866	0	23	81	14530
[]	GO:0061056	sclerotome development	BIOLOGICAL_PROCESS	1.0	0.9999999999962742	0	35	81	14518
[]	GO:0061057	peptidoglycan recognition protein signaling pathway	BIOLOGICAL_PROCESS	1.0	0.9999999999764017	0	31	81	14522
[]	GO:0061058	regulation of peptidoglycan recognition protein signaling pathway	BIOLOGICAL_PROCESS	1.0	0.9999999999281608	0	13	81	14540
[]	GO:0061059	positive regulation of peptidoglycan recognition protein signaling pathway	BIOLOGICAL_PROCESS	1.0	0.9999999999781355	0	5	81	14548
[]	GO:0061052	negative regulation of cell growth involved in cardiac muscle cell development	BIOLOGICAL_PROCESS	1.0	1.0000000000041738	0	37	81	14516
[]	GO:1903487	regulation of lactation	BIOLOGICAL_PROCESS	1.0	0.9999999999707035	0	3	81	14550
[]	GO:0061053	somite development	BIOLOGICAL_PROCESS	1.0	0.6199453734457037	2	374	79	14179
[]	GO:1903488	negative regulation of lactation	BIOLOGICAL_PROCESS	1.0	0.9999999999707035	0	3	81	14550
[]	GO:0036098	male germ-line stem cell population maintenance	BIOLOGICAL_PROCESS	1.0	0.10513368378862381	1	19	80	14534
[]	GO:0061054	dermatome development	BIOLOGICAL_PROCESS	1.0	0.9999999999961123	0	22	81	14531
[]	GO:0036099	female germ-line stem cell population maintenance	BIOLOGICAL_PROCESS	1.0	0.1858573297313936	1	36	80	14517
[OVER]	GO:0061055	myotome development	BIOLOGICAL_PROCESS	1.0	0.07992162273792877	1	14	80	14539
[]	GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process	BIOLOGICAL_PROCESS	1.0	0.9999999999965586	0	24	81	14529
[]	GO:0036093	germ cell proliferation	BIOLOGICAL_PROCESS	1.0	0.9999999999586626	0	30	81	14523
[]	GO:0036094	small molecule binding	MOLECULAR_FUNCTION	1.0	0.37742585648182414	18	2956	63	11597
[]	GO:0085029	extracellular matrix assembly	BIOLOGICAL_PROCESS	1.0	0.11667058439747613	2	104	79	14449
[]	GO:0036090	cleavage furrow ingression	BIOLOGICAL_PROCESS	1.0	0.9999999999734649	0	21	81	14532
[]	GO:0097010	eukaryotic translation initiation factor 4F complex assembly	BIOLOGICAL_PROCESS	1.0	0.9999999999658529	0	4	81	14549
[]	GO:0036091	positive regulation of transcription from RNA polymerase II promoter in response to oxidative stress	BIOLOGICAL_PROCESS	1.0	0.9999999999619517	0	10	81	14543
[]	GO:0097001	ceramide binding	MOLECULAR_FUNCTION	1.0	0.9999999999965586	0	24	81	14529
[]	GO:0048087	positive regulation of developmental pigmentation	BIOLOGICAL_PROCESS	1.0	0.9999999999370779	0	14	81	14539
[]	GO:0097003	adipokinetic hormone receptor activity	MOLECULAR_FUNCTION	1.0	1.0000000000249616	0	1	81	14552
[]	GO:0048086	negative regulation of developmental pigmentation	BIOLOGICAL_PROCESS	1.0	0.9999999999707035	0	3	81	14550
[]	GO:0097006	regulation of plasma lipoprotein particle levels	BIOLOGICAL_PROCESS	1.0	1.0000000000704945	0	129	81	14424
